symbol,entry_date,src,year,month,combo,sub_signals,rank,board,buy_date,buy_price,sell_date,sell_price,net_pnl_pct,hold_bars,reason,tp,sl,risk_pct,mfe_pct,mae_pct,rr_exit,trend_state,breakout_date,breakout_price,breakout_kind,retrace_price,retrace_state,retrace_signal,stage_span,adx_span,last_event_kind,last_event_date,events_tail,j_p_valid,j_trend,j_trend_conf,j_timing,j_timing_conf,j_tpsl,j_tpsl_conf,j_direction,j_direction_conf
601872.SH,20241022,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241021"", ""detail"": ""招商轮船:招商轮船关于与招商银行签署《合作协议》并获得回购公司股份融资支持的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241022"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SH_MAIN,20241022,6.538,20241107,6.284,-4.2764,12,TIME_STOP,8.254,5.339,18.338,1.4689597366762674,-6.790497341678437,-0.212,down,20240829,7.344,CHoCH↓,8.254,retrace_ok,反抽受限(延续下跌),25,28,CHoCH↓,20240829,"[{""date"": ""20240805"", ""kind"": ""BOS↓"", ""level"": 6.986}, {""date"": ""20240816"", ""kind"": ""CHoCH↑"", ""level"": 7.384}, {""date"": ""20240829"", ""kind"": ""CHoCH↓"", ""level"": 7.344}]",0.3,strong_down,0.42,1.87,0.66,tp_sys_ok,0.56,down,0.57
603986.SH,20241022,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241021"", ""detail"": ""兆易创新:兆易创新关于补充回购股份资金来源的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241022"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SH_MAIN,20241022,89.021,20241107,94.52,7.9918,12,TIME_STOP,101.14,78.645,11.655,13.748696933750338,-3.1911643121607436,0.53,up,20240926,72.93,CHoCH↑,75.74,no_retrace,尚未回踩,8,40,CHoCH↑,20240926,"[{""date"": ""20240821"", ""kind"": ""BOS↓"", ""level"": 75.08}, {""date"": ""20240906"", ""kind"": ""BOS↓"", ""level"": 68.52}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 72.93}]",0.42,strong_up,0.52,0.73,0.27,tp_sys_ok,0.8,up,0.33
600750.SH,20241023,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241022"", ""detail"": ""江中药业:江中药业关于控股股东增持公司股份计划的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241023"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SH_MAIN,20241023,20.661,20241108,20.0,-3.5941,12,TIME_STOP,23.37,15.034,27.236,1.687696321141452,-10.218621287140694,-0.118,up,20240927,18.82,CHoCH↑,19.2,no_retrace,尚未回踩,5,21,CHoCH↑,20240927,"[{""date"": ""20240820"", ""kind"": ""BOS↓"", ""level"": 19.75}, {""date"": ""20240910"", ""kind"": ""BOS↓"", ""level"": 17.77}, {""date"": ""20240927"", ""kind"": ""CHoCH↑"", ""level"": 18.82}]",0.49,mild_up,0.46,1.38,0.21,tp_sys_ok,0.82,unknown,0.35
601985.SH,20241023,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241022"", ""detail"": ""中国核电:北京市中伦律师事务所关于中国核能电力股份有限公司控股股东增持公司股份的""}, {""name"": ""入场(T+1)"", ""date"": ""20241023"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SH_MAIN,20241023,10.167,20241028,9.723,-4.7589,3,SL_HIT,11.82,9.723,4.368,0.026555722758270228,-4.69446165648697,-1.0,down,20240903,10.24,BOS↓,11.82,retrace_fail,反抽收复(破位失败),10,24,BOS↓,20240903,"[{""date"": ""20240716"", ""kind"": ""BOS↑"", ""level"": 10.965}, {""date"": ""20240805"", ""kind"": ""CHoCH↓"", ""level"": 10.515}, {""date"": ""20240903"", ""kind"": ""BOS↓"", ""level"": 10.24}]",0.32,strong_down,0.45,1.88,0.59,tp_sys_ok,0.49,down,0.6
000703.SZ,20241025,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241024"", ""detail"": ""恒逸石化:关于以集中竞价交易方式回购股份方案(第五期)暨取得金融机构股票回购专项""}, {""name"": ""入场(T+1)"", ""date"": ""20241025"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20241025,6.29,20241112,6.4,1.3455,12,TIME_STOP,7.62,5.878,6.558,5.882352941176472,-2.384737678855331,0.267,up,20240927,6.14,CHoCH↑,6.04,retrace_ok,回踩到位(接多窗口),11,40,CHoCH↑,20240927,"[{""date"": ""20240723"", ""kind"": ""CHoCH↓"", ""level"": 6.87}, {""date"": ""20240909"", ""kind"": ""BOS↓"", ""level"": 5.72}, {""date"": ""20240927"", ""kind"": ""CHoCH↑"", ""level"": 6.14}]",0.65,mild_up,0.56,2.56,0.56,tp_sys_ok,0.87,up,0.42
301317_SZ.SZ,20241025,CONT,2024,202410,,,3,CYB,,,,,-0.4803,,,,,,,,,up,20241024,17.876,BOS↑,,no_retrace,尚未回踩,,,BOS↑,20241024,"[{""date"": ""20240826"", ""kind"": ""CHoCH↑"", ""level"": 14.446}, {""date"": ""20240927"", ""kind"": ""BOS↑"", ""level"": 15.596}, {""date"": ""20241024"", ""kind"": ""BOS↑"", ""level"": 17.876}]",0.36,strong_up,0.83,0.84,0.59,tp_sys_ok,0.91,up,0.44
601975.SH,20241028,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241025"", ""detail"": ""招商南油:招商南油关于控股股东获得A股股份增持资金贷款支持的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241028"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,SH_MAIN,20241028,3.25,20241030,3.223,-0.2208,2,SL_GAP,3.393,3.043,6.374,3.4715107209776885,-1.4513087007756553,-0.131,up,20240927,3.103,CHoCH↑,3.073,retrace_ok,回踩到位(接多窗口),19,40,CHoCH↑,20240927,"[{""date"": ""20240822"", ""kind"": ""BOS↓"", ""level"": 2.973}, {""date"": ""20240904"", ""kind"": ""BOS↓"", ""level"": 2.933}, {""date"": ""20240927"", ""kind"": ""CHoCH↑"", ""level"": 3.103}]",0.63,mild_up,0.5,2.51,0.51,tp_sys_ok,0.86,up,0.55
002430_SZ.SZ,20241029,CONT,2024,202410,,,3,SZ_MAIN,,,,,6.9786,,,,,,,,,up,20240926,17.78,CHoCH↑,19.39,no_retrace,尚未回踩,,,CHoCH↑,20240926,"[{""date"": ""20240816"", ""kind"": ""BOS↓"", ""level"": 17.16}, {""date"": ""20240913"", ""kind"": ""BOS↓"", ""level"": 16.06}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 17.78}]",0.36,mild_up,0.62,0.55,0.51,tp_sys_ok,0.86,up,0.33
002993.SZ,20241030,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241029"", ""detail"": ""奥海科技:关于以集中竞价交易方式回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241030"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,SZ_MAIN,20241030,25.873,20241101,25.873,0.5854,2,BE,30.224,23.035,10.966,3.6383580196237997,-3.9758571403172294,0.0,up,20241025,26.724,BOS↑,26.124,retrace_fail,回踩跌破(突破失败),39,40,BOS↑,20241025,"[{""date"": ""20240909"", ""kind"": ""BOS↓"", ""level"": 21.324}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 22.424}, {""date"": ""20241025"", ""kind"": ""BOS↑"", ""level"": 26.724}]",0.39,strong_up,0.44,1.61,0.36,tp_sys_ok,0.51,unknown,0.39
603019_SH.SH,20241030,CONT,2024,202410,,,3,SH_MAIN,,,,,38.867,,,,,,,,,up,20241029,58.39,BOS↑,,no_retrace,尚未回踩,,,BOS↑,20241029,"[{""date"": ""20240906"", ""kind"": ""BOS↓"", ""level"": 34.1}, {""date"": ""20240924"", ""kind"": ""CHoCH↑"", ""level"": 35.96}, {""date"": ""20241029"", ""kind"": ""BOS↑"", ""level"": 58.39}]",0.32,strong_up,0.72,0.88,0.49,tp_sys_ok,0.88,up,0.45
605296.SH,20241030,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241029"", ""detail"": ""神农集团:云南神农农业产业集团股份有限公司关于以集中竞价交易方式回购股份方案的公""}, {""name"": ""入场(T+1)"", ""date"": ""20241030"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,SH_MAIN,20241030,29.522,20241115,29.18,-1.5553,12,TIME_STOP,33.99,26.582,9.958,8.428347864967577,-3.7321572532840075,-0.116,up,20241029,29.25,BOS↑,,no_retrace,尚未回踩,17,40,BOS↑,20241029,"[{""date"": ""20240913"", ""kind"": ""BOS↓"", ""level"": 25.86}, {""date"": ""20240930"", ""kind"": ""CHoCH↑"", ""level"": 28.19}, {""date"": ""20241029"", ""kind"": ""BOS↑"", ""level"": 29.25}]",0.49,strong_up,0.57,1.73,0.52,tp_sys_ok,0.83,up,0.38
002612_SZ.SZ,20241031,CONT,2024,202410,,,3,SZ_MAIN,,,,,-0.2625,,,,,,,,,up,20240924,11.55,CHoCH↑,11.8,no_retrace,尚未回踩,,,CHoCH↑,20240924,"[{""date"": ""20240821"", ""kind"": ""CHoCH↓"", ""level"": 11.24}, {""date"": ""20240918"", ""kind"": ""BOS↓"", ""level"": 10.8}, {""date"": ""20240924"", ""kind"": ""CHoCH↑"", ""level"": 11.55}]",0.36,mild_up,0.57,0.62,0.58,tp_sys_ok,0.85,up,0.36
002993.SZ,20241031,EVENT,2024,202410,insider-event,"[{""name"": ""披露日"", ""date"": ""20241030"", ""detail"": ""奥海科技:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241031"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SZ_MAIN,20241031,26.259,20241112,30.224,10.68,8,TP2_RUNNER,30.224,24.613,6.269,17.994909127468304,-5.387763930970091,2.409,up,20241025,26.724,BOS↑,25.824,retrace_fail,回踩跌破(突破失败),40,40,BOS↑,20241025,"[{""date"": ""20240909"", ""kind"": ""BOS↓"", ""level"": 21.324}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 22.424}, {""date"": ""20241025"", ""kind"": ""BOS↑"", ""level"": 26.724}]",0.4,strong_up,0.48,1.6,0.33,tp_sys_ok,0.47,unknown,0.48
001289.SZ,20241101,EVENT,2024,202411,insider-event,"[{""name"": ""披露日"", ""date"": ""20241031"", ""detail"": ""龙源电力:龙源电力集团股份有限公司关于股东增持公司股份持股达到5%以上的提示性公""}, {""name"": ""入场(T+1)"", ""date"": ""20241101"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20241101,18.246,20241108,18.246,-0.0646,5,BE,19.35,14.523,20.402,1.94182738946711,-4.0869903593723445,0.0,down,20240820,16.9,BOS↓,19.35,retrace_fail,反抽收复(破位失败),2,40,BOS↓,20240820,"[{""date"": ""20240618"", ""kind"": ""CHoCH↓"", ""level"": 18.08}, {""date"": ""20240805"", ""kind"": ""BOS↓"", ""level"": 17.13}, {""date"": ""20240820"", ""kind"": ""BOS↓"", ""level"": 16.9}]",0.3,strong_down,0.71,1.67,0.52,tp_sys_ok,0.48,down,0.59
600416_SH.SH,20241101,CONT,2024,202411,,,3,SH_MAIN,,,,,-5.1863,,,,,,,,,up,20241031,13.5,BOS↑,,no_retrace,尚未回踩,,,BOS↑,20241031,"[{""date"": ""20240925"", ""kind"": ""CHoCH↑"", ""level"": 9.55}, {""date"": ""20241025"", ""kind"": ""BOS↑"", ""level"": 13.09}, {""date"": ""20241031"", ""kind"": ""BOS↑"", ""level"": 13.5}]",0.38,strong_up,0.76,0.94,0.61,tp_sys_ok,0.88,up,0.6
603500.SH,20241101,EVENT,2024,202411,insider-event,"[{""name"": ""披露日"", ""date"": ""20241031"", ""detail"": ""祥和实业:浙江天台祥和实业股份有限公司关于以集中竞价交易方式回购股份的预案""}, {""name"": ""入场(T+1)"", ""date"": ""20241101"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SH_MAIN,20241101,5.97,20241108,6.92,12.3776,5,TP2_RUNNER,6.92,5.391,9.693,16.421260699867666,-1.670100675075803,1.642,up,20240930,5.8,CHoCH↑,5.51,retrace_ok,回踩到位(接多窗口),16,40,CHoCH↑,20240930,"[{""date"": ""20240820"", ""kind"": ""CHoCH↓"", ""level"": 6.02}, {""date"": ""20240909"", ""kind"": ""BOS↓"", ""level"": 5.36}, {""date"": ""20240930"", ""kind"": ""CHoCH↑"", ""level"": 5.8}]",0.66,mild_up,0.59,2.71,0.71,tp_sys_ok,0.87,up,0.52
000096_SZ.SZ,20241104,CONT,2024,202411,,,3,SZ_MAIN,,,,,3.2628,,,,,,,,,up,20241021,10.72,BOS↑,10.83,no_retrace,尚未回踩,,,BOS↑,20241021,"[{""date"": ""20240918"", ""kind"": ""BOS↓"", ""level"": 8.28}, {""date"": ""20240927"", ""kind"": ""CHoCH↑"", ""level"": 8.99}, {""date"": ""20241021"", ""kind"": ""BOS↑"", ""level"": 10.72}]",0.33,strong_up,0.66,0.69,0.64,tp_sys_ok,0.86,up,0.43
000716_SZ.SZ,20241104,CONT,2024,202411,,,3,SZ_MAIN,,,,,14.7105,,,,,,,,,up,20240925,3.66,CHoCH↑,3.66,retrace_ok,回踩到位(接多窗口),,,CHoCH↑,20240925,"[{""date"": ""20240731"", ""kind"": ""CHoCH↑"", ""level"": 3.59}, {""date"": ""20240918"", ""kind"": ""CHoCH↓"", ""level"": 3.38}, {""date"": ""20240925"", ""kind"": ""CHoCH↑"", ""level"": 3.66}]",0.54,mild_up,0.58,1.65,0.22,tp_sys_ok,0.91,unknown,0.42
600458_SH.SH,20241104,CONT,2024,202411,,,3,SH_MAIN,,,,,2.1271,,,,,,,,,up,20241023,11.442,BOS↑,11.592,no_retrace,尚未回踩,,,BOS↑,20241023,"[{""date"": ""20240909"", ""kind"": ""BOS↓"", ""level"": 8.262}, {""date"": ""20240924"", ""kind"": ""CHoCH↑"", ""level"": 8.552}, {""date"": ""20241023"", ""kind"": ""BOS↑"", ""level"": 11.442}]",0.33,strong_up,0.69,0.64,0.6,tp_sys_ok,0.87,up,0.56
000070_SZ.SZ,20241105,CONT,2024,202411,,,3,SZ_MAIN,,,,,0.8753,,,,,,,,,up,20241023,4.88,BOS↑,4.94,no_retrace,尚未回踩,,,BOS↑,20241023,"[{""date"": ""20240918"", ""kind"": ""BOS↓"", ""level"": 4.02}, {""date"": ""20240924"", ""kind"": ""CHoCH↑"", ""level"": 4.12}, {""date"": ""20241023"", ""kind"": ""BOS↑"", ""level"": 4.88}]",0.33,strong_up,0.58,0.63,0.58,tp_sys_ok,0.87,up,0.43
002808_SZ.SZ,20241105,CONT,2024,202411,,,3,SZ_MAIN,,,,,25.2545,,,,,,,,,up,20241022,2.19,BOS↑,2.23,no_retrace,尚未回踩,,,BOS↑,20241022,"[{""date"": ""20240829"", ""kind"": ""CHoCH↑"", ""level"": 1.78}, {""date"": ""20240930"", ""kind"": ""BOS↑"", ""level"": 2.04}, {""date"": ""20241022"", ""kind"": ""BOS↑"", ""level"": 2.19}]",0.35,strong_up,0.67,0.63,0.59,tp_sys_ok,0.87,up,0.46
002988_SZ.SZ,20241105,CONT,2024,202411,,,3,SZ_MAIN,,,,,-1.9638,,,,,,,,,up,20241023,17.844,BOS↑,18.024,no_retrace,尚未回踩,,,BOS↑,20241023,"[{""date"": ""20240912"", ""kind"": ""BOS↓"", ""level"": 13.123}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 14.243}, {""date"": ""20241023"", ""kind"": ""BOS↑"", ""level"": 17.844}]",0.34,strong_up,0.68,0.59,0.56,tp_sys_ok,0.89,up,0.42
600234_SH.SH,20241105,CONT,2024,202411,,,3,SH_MAIN,,,,,12.5451,,,,,,,,,up,20241021,3.33,CHoCH↑,3.32,retrace_ok,回踩到位(接多窗口),,,CHoCH↑,20241021,"[{""date"": ""20240819"", ""kind"": ""CHoCH↓"", ""level"": 2.84}, {""date"": ""20240904"", ""kind"": ""BOS↓"", ""level"": 2.92}, {""date"": ""20241021"", ""kind"": ""CHoCH↑"", ""level"": 3.33}]",0.58,mild_up,0.56,1.86,0.44,tp_sys_ok,0.91,up,0.51
688616_SH.SH,20241105,CONT,2024,202411,,,3,KCB,,,,,3.8,,,,,,,,,up,20240926,7.13,CHoCH↑,7.41,no_retrace,尚未回踩,,,CHoCH↑,20240926,"[{""date"": ""20240820"", ""kind"": ""BOS↓"", ""level"": 7.71}, {""date"": ""20240909"", ""kind"": ""BOS↓"", ""level"": 6.98}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 7.13}]",0.37,mild_up,0.69,0.65,0.58,tp_sys_ok,0.83,up,0.4
600624_SH.SH,20241106,CONT,2024,202411,,,3,SH_MAIN,,,,,-6.1524,,,,,,,,,up,20241024,4.28,BOS↑,4.72,no_retrace,尚未回踩,,,BOS↑,20241024,"[{""date"": ""20240909"", ""kind"": ""CHoCH↑"", ""level"": 3.14}, {""date"": ""20240930"", ""kind"": ""BOS↑"", ""level"": 3.65}, {""date"": ""20241024"", ""kind"": ""BOS↑"", ""level"": 4.28}]",0.33,strong_up,0.73,0.52,0.48,tp_sys_ok,0.83,up,0.48
002517_SZ.SZ,20241107,CONT,2024,202411,,,3,SZ_MAIN,,,,,1.4478,,,,,,,,,up,20241021,12.881,BOS↑,12.131,retrace_ok,回踩到位(接多窗口),,,BOS↑,20241021,"[{""date"": ""20240906"", ""kind"": ""CHoCH↑"", ""level"": 9.202}, {""date"": ""20240926"", ""kind"": ""BOS↑"", ""level"": 9.581}, {""date"": ""20241021"", ""kind"": ""BOS↑"", ""level"": 12.881}]",0.58,strong_up,0.78,1.7,0.23,tp_sys_ok,0.92,up,0.49
002351_SZ.SZ,20241112,CONT,2024,202411,,,3,SZ_MAIN,,,,,-4.9436,,,,,,,,,up,20241028,14.52,BOS↑,14.06,retrace_ok,回踩到位(接多窗口),,,BOS↑,20241028,"[{""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 10.57}, {""date"": ""20241022"", ""kind"": ""BOS↑"", ""level"": 13.64}, {""date"": ""20241028"", ""kind"": ""BOS↑"", ""level"": 14.52}]",0.58,strong_up,0.73,1.76,0.2,tp_sys_ok,0.92,up,0.42
601666.SH,20241114,EVENT,2024,202411,insider-event,"[{""name"": ""披露日"", ""date"": ""20241113"", ""detail"": ""平煤股份:平煤股份关于以集中竞价交易方式回购股份的回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20241114"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SH_MAIN,20241114,9.732,20241202,9.732,0.0872,12,BE,11.43,8.941,8.124,2.5514555524728477,-7.9297553356556305,0.0,up,20241107,9.89,BOS↑,9.43,retrace_fail,回踩跌破(突破失败),3,40,BOS↑,20241107,"[{""date"": ""20240906"", ""kind"": ""BOS↓"", ""level"": 8.12}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 8.92}, {""date"": ""20241107"", ""kind"": ""BOS↑"", ""level"": 9.89}]",0.44,strong_up,0.59,1.55,0.3,tp_sys_ok,0.52,up,0.37
688320_SH.SH,20241114,CONT,2024,202411,,,3,KCB,,,,,2.4452,,,,,,,,,up,20241107,30.44,BOS↑,29.89,retrace_ok,回踩到位(接多窗口),,,BOS↑,20241107,"[{""date"": ""20240827"", ""kind"": ""CHoCH↓"", ""level"": 20.19}, {""date"": ""20240927"", ""kind"": ""CHoCH↑"", ""level"": 25.58}, {""date"": ""20241107"", ""kind"": ""BOS↑"", ""level"": 30.44}]",0.59,strong_up,0.6,1.85,0.13,tp_sys_ok,0.92,up,0.52
002310_SZ.SZ,20241115,CONT,2024,202411,,,3,SZ_MAIN,,,,,-8.842,,,,,,,,,up,20241025,1.39,BOS↑,1.52,no_retrace,尚未回踩,,,BOS↑,20241025,"[{""date"": ""20240902"", ""kind"": ""CHoCH↑"", ""level"": 1.3}, {""date"": ""20241016"", ""kind"": ""BOS↑"", ""level"": 1.37}, {""date"": ""20241025"", ""kind"": ""BOS↑"", ""level"": 1.39}]",0.36,strong_up,0.62,0.54,0.5,tp_sys_ok,0.81,up,0.5
601789_SH.SH,20241115,CONT,2024,202411,,,3,SH_MAIN,,,,,-1.3062,,,,,,,,,up,20241107,4.16,BOS↑,4.16,retrace_ok,回踩到位(接多窗口),,,BOS↑,20241107,"[{""date"": ""20240918"", ""kind"": ""BOS↓"", ""level"": 3.21}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 3.46}, {""date"": ""20241107"", ""kind"": ""BOS↑"", ""level"": 4.16}]",0.56,strong_up,0.51,1.84,0.38,tp_sys_ok,0.91,up,0.59
300639.SZ,20241118,EVENT,2024,202411,insider-event,"[{""name"": ""披露日"", ""date"": ""20241115"", ""detail"": ""凯普生物:关于2024年第三次以集中竞价交易方式回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241118"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,CYB,20241118,6.178,20241120,6.73,6.5372,2,TP2_RUNNER,6.73,5.659,8.402,17.359492359492368,10.075110075110082,1.064,down,20241101,5.93,CHoCH↓,6.93,retrace_fail,反抽收复(破位失败),1,29,CHoCH↓,20241101,"[{""date"": ""20240927"", ""kind"": ""CHoCH↑"", ""level"": 5.61}, {""date"": ""20241025"", ""kind"": ""BOS↑"", ""level"": 6.32}, {""date"": ""20241101"", ""kind"": ""CHoCH↓"", ""level"": 5.93}]",0.32,mild_down,0.6,1.81,0.53,tp_sys_ok,0.49,down,0.55
000815_SZ.SZ,20241120,CONT,2024,202411,,,3,SZ_MAIN,,,,,-0.2855,,,,,,,,,up,20241119,10.6,BOS↑,,no_retrace,尚未回踩,,,BOS↑,20241119,"[{""date"": ""20240920"", ""kind"": ""BOS↑"", ""level"": 7.86}, {""date"": ""20241028"", ""kind"": ""BOS↑"", ""level"": 10.65}, {""date"": ""20241119"", ""kind"": ""BOS↑"", ""level"": 10.6}]",0.33,strong_up,0.75,0.89,0.54,tp_sys_ok,0.87,up,0.44
603325_SH.SH,20241120,CONT,2024,202411,,,3,SH_MAIN,,,,,-0.5716,,,,,,,,,up,20241119,64.075,BOS↑,,no_retrace,尚未回踩,,,BOS↑,20241119,"[{""date"": ""20241101"", ""kind"": ""CHoCH↓"", ""level"": 54.775}, {""date"": ""20241111"", ""kind"": ""CHoCH↑"", ""level"": 62.6}, {""date"": ""20241119"", ""kind"": ""BOS↑"", ""level"": 64.075}]",0.35,strong_up,0.66,1.08,0.6,tp_sys_ok,0.87,up,0.52
688443.SH,20241121,EVENT,2024,202411,insider-event,"[{""name"": ""披露日"", ""date"": ""20241120"", ""detail"": ""智翔金泰:关于首次回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241121"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,KCB,20241121,27.73,20241125,25.743,-7.5499,2,SL_HIT,32.99,25.743,7.164,0.07248493503402287,-7.320257195301827,-1.0,down,20241115,26.68,CHoCH↓,28.77,retrace_fail,反抽收复(破位失败),10,15,CHoCH↓,20241115,"[{""date"": ""20240930"", ""kind"": ""CHoCH↑"", ""level"": 29.2}, {""date"": ""20241105"", ""kind"": ""BOS↑"", ""level"": 30.18}, {""date"": ""20241115"", ""kind"": ""CHoCH↓"", ""level"": 26.68}]",0.35,mild_down,0.53,2.03,0.56,tp_sys_ok,0.56,down,0.6
301268_SZ.SZ,20241126,CONT,2024,202411,,,3,CYB,,,,,-10.3333,,,,,,,,,up,20241125,20.66,CHoCH↑,,no_retrace,尚未回踩,,,CHoCH↑,20241125,"[{""date"": ""20241107"", ""kind"": ""BOS↑"", ""level"": 19.73}, {""date"": ""20241122"", ""kind"": ""CHoCH↓"", ""level"": 18.36}, {""date"": ""20241125"", ""kind"": ""CHoCH↑"", ""level"": 20.66}]",0.4,mild_up,0.52,1.19,0.54,tp_sys_ok,0.89,up,0.47
002927_SZ.SZ,20241128,CONT,2024,202411,,,3,SZ_MAIN,,,,,-2.5471,,,,,,,,,up,20241127,13.87,BOS↑,,no_retrace,尚未回踩,,,BOS↑,20241127,"[{""date"": ""20240927"", ""kind"": ""BOS↑"", ""level"": 11.02}, {""date"": ""20241107"", ""kind"": ""BOS↑"", ""level"": 12.17}, {""date"": ""20241127"", ""kind"": ""BOS↑"", ""level"": 13.87}]",0.32,strong_up,0.77,0.92,0.59,tp_sys_ok,0.89,up,0.36
300235_SZ.SZ,20241128,CONT,2024,202411,,,3,CYB,,,,,-1.8583,,,,,,,,,up,20241127,12.06,BOS↑,,no_retrace,尚未回踩,,,BOS↑,20241127,"[{""date"": ""20241101"", ""kind"": ""CHoCH↓"", ""level"": 9.95}, {""date"": ""20241107"", ""kind"": ""CHoCH↑"", ""level"": 10.93}, {""date"": ""20241127"", ""kind"": ""BOS↑"", ""level"": 12.06}]",0.38,strong_up,0.63,1.01,0.58,tp_sys_ok,0.88,up,0.41
300805_SZ.SZ,20241128,CONT,2024,202411,,,3,CYB,,,,,-0.2,,,,,,,,,up,20241127,9.6,BOS↑,,no_retrace,尚未回踩,,,BOS↑,20241127,"[{""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 7.0}, {""date"": ""20241111"", ""kind"": ""BOS↑"", ""level"": 8.95}, {""date"": ""20241127"", ""kind"": ""BOS↑"", ""level"": 9.6}]",0.35,strong_up,0.74,1.0,0.65,tp_sys_ok,0.89,up,0.44
001376.SZ,20241202,EVENT,2024,202412,insider-event,"[{""name"": ""披露日"", ""date"": ""20241129"", ""detail"": ""百通能源:关于以集中竞价交易方式回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20241202"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20241202,14.72,20241209,15.39,3.919,5,TP2_RUNNER,15.39,13.608,7.553,10.05434782608694,-3.125000000000011,0.603,down,20241101,16.06,CHoCH↓,15.39,no_retrace,尚未反抽,24,40,CHoCH↓,20241101,"[{""date"": ""20240913"", ""kind"": ""BOS↓"", ""level"": 14.65}, {""date"": ""20240926"", ""kind"": ""CHoCH↑"", ""level"": 15.22}, {""date"": ""20241101"", ""kind"": ""CHoCH↓"", ""level"": 16.06}]",0.32,mild_down,0.4,1.86,0.66,tp_sys_ok,0.62,down,0.46
002122_SZ.SZ,20241206,CONT,2024,202412,,,3,SZ_MAIN,,,,,44.4194,,,,,,,,,up,20241202,3.3,BOS↑,3.22,retrace_ok,回踩到位(接多窗口),,,BOS↑,20241202,"[{""date"": ""20240923"", ""kind"": ""CHoCH↑"", ""level"": 2.06}, {""date"": ""20241031"", ""kind"": ""BOS↑"", ""level"": 2.9}, {""date"": ""20241202"", ""kind"": ""BOS↑"", ""level"": 3.3}]",0.58,strong_up,0.58,1.98,0.49,tp_sys_ok,0.92,up,0.57
